id,name,county,state,country,latitude,longitude,watershed,stream,form,wwd_url
OR-3800,North Upper Paradise Branch Falls,Clackamas County,Oregon,United States,45.36639,-121.74278,Sandy River,Paradise Branch Sandy River,,https://www.worldwaterfalldatabase.com/waterfall/North-Upper-Paradise-Branch-Falls-3800
OR-3801,South Upper Paradise Branch Falls,Clackamas County,Oregon,United States,45.365,-121.74222,Sandy River,,,https://www.worldwaterfalldatabase.com/waterfall/South-Upper-Paradise-Branch-Falls-3801
OR-3802,Upper Rushingwater Falls,Clackamas County,Oregon,United States,45.35514,-121.74989,Sandy River,Rushingwater Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Rushingwater-Falls-3802
OR-3803,Lost Creek Falls,Clackamas County,Oregon,United States,45.35143,-121.7483,Sandy River,Lost Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lost-Creek-Falls-3803
OR-3804,Marion Falls,Linn County,Oregon,United States,44.5664,-121.87542,Santiam River,Marion Creek,,https://www.worldwaterfalldatabase.com/waterfall/Marion-Falls-3804
OR-3805,Gatch Falls,Linn County,Oregon,United States,44.56704,-121.87597,Santiam River,Marion Creek,,https://www.worldwaterfalldatabase.com/waterfall/Gatch-Falls-3805
OR-3806,Lower Obsidian Falls,Lane County,Oregon,United States,44.17122,-121.88182,McKenzie River,Obsidian Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Obsidian-Falls-3806
OR-3807,Unnamed Waterfall,Lane County,Oregon,United States,44.15848,-121.87992,McKenzie River,Linton Creek,,https://www.worldwaterfalldatabase.com/waterfall/3807
OR-3808,Unnamed Waterfall,Lane County,Oregon,United States,44.15794,-121.8766,McKenzie River,Linton Creek,,https://www.worldwaterfalldatabase.com/waterfall/3808
OR-3809,Duncan Falls,Lane County,Oregon,United States,44.15383,-121.86231,McKenzie River,Linton Creek,,https://www.worldwaterfalldatabase.com/waterfall/Duncan-Falls-3809
OR-3811,Unnamed Waterfall,Lane County,Oregon,United States,44.13601,-121.83825,McKenzie River,Linton Creek,,https://www.worldwaterfalldatabase.com/waterfall/3811
OR-3812,Linton Spring Falls,Lane County,Oregon,United States,44.13294,-121.82769,McKenzie River,Linton Creek,,https://www.worldwaterfalldatabase.com/waterfall/Linton-Spring-Falls-3812
OR-3813,Terwilliger Falls,Lane County,Oregon,United States,44.08086,-122.23458,McKenzie River,South Fork Rider Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Terwilliger-Falls-3813
OR-3814,Jordan Creek Falls,Linn County,Oregon,United States,44.75207,-122.63735,Santiam River,Jordan Creek,,https://www.worldwaterfalldatabase.com/waterfall/Jordan-Creek-Falls-3814
OR-3815,Apparition Falls,Clackamas County,Oregon,United States,45.37034,-121.84442,Sandy River,Cast Creek,,https://www.worldwaterfalldatabase.com/waterfall/Apparition-Falls-3815
OR-3816,Oswego Cascades,Clackamas County,Oregon,United States,45.41013,-122.66667,Willamette River,,,https://www.worldwaterfalldatabase.com/waterfall/Oswego-Cascades-3816
OR-3817,Shady Creek Falls,Multnomah County,Oregon,United States,45.57551,-122.1181,Columbia River (Snake River to Portland),Shady Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Shady-Creek-Falls-3817
OR-3818,Shotgun Falls,Clackamas County,Oregon,United States,45.01338,-122.4866,Molalla River,Shotgun Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Shotgun-Falls-3818
OR-3819,Teal Creek Falls,Polk County,Oregon,United States,44.83913,-123.4894,Willamette River,Teal Creek,,https://www.worldwaterfalldatabase.com/waterfall/Teal-Creek-Falls-3819
OR-3820,Thompson Falls,Clatsop County,Oregon,United States,46.0098,-123.89467,Pacific Ocean,,,https://www.worldwaterfalldatabase.com/waterfall/Thompson-Falls-3820
OR-3821,Honey Creek Falls,Lane County,Oregon,United States,44.159806,-121.969756,Santiam River,,,https://www.worldwaterfalldatabase.com/waterfall/Honey-Creek-Falls-3821
OR-3822,McNeil Falls,Clackamas County,Oregon,United States,45.38912,-121.7315,Sandy River,Sandy River,,https://www.worldwaterfalldatabase.com/waterfall/McNeil-Falls-3822
OR-3823,Yocum Ridge Falls,Clackamas County,Oregon,United States,45.38482,-121.73942,Sandy River,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Yocum-Ridge-Falls-3823
OR-3824,Pencil Falls,Hood River County,Oregon,United States,45.33451,-121.67313,,East Fork Hood River,,https://www.worldwaterfalldatabase.com/waterfall/Pencil-Falls-3824
OR-3825,Oracle Falls,Lane County,Oregon,United States,43.82537,-122.05766,Willamette River,North Fork Middle Fork Willamette River,,https://www.worldwaterfalldatabase.com/waterfall/Oracle-Falls-3825
OR-3826,Dalton Falls,Multnomah County,Oregon,United States,45.57249,-122.13599,Columbia River (Snake River to Portland),Unnamed,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Dalton-Falls-3826
OR-3827,Parkett Creek Falls,Linn County,Oregon,United States,44.5948,-122.00284,Santiam River,Parkett Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Parkett-Creek-Falls-3827
OR-3828,Elk Creek Falls,Coos County,Oregon,United States,43.39339,-123.85916,Coos Bay,Elk Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Elk-Creek-Falls-3828
OR-3830,Upper Coquille River Falls,Coos County,Oregon,United States,42.72418,-124.01181,Coquille River,Coquille River,Plunging Punchbowl,https://www.worldwaterfalldatabase.com/waterfall/Upper-Coquille-River-Falls-3830
OR-3832,Drowned Out Creek Falls,Coos County,Oregon,United States,42.71671,-124.02124,Coquille River,Drowned Out Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Drowned-Out-Creek-Falls-3832
OR-3833,Coquille River Falls,Coos County,Oregon,United States,42.71779,-124.02076,Coquille River,South Fork Coquille River,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Coquille-River-Falls-3833
OR-3834,Middle North Elk Creek Falls,Coos County,Oregon,United States,42.81286,-124.00028,Coquille River,North Fork Elk Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Middle-North-Elk-Creek-Falls-3834
OR-3835,Kelly Creek Falls,Coos County,Oregon,United States,42.75874,-124.05161,Coquille River,Kelly Creek,,https://www.worldwaterfalldatabase.com/waterfall/Kelly-Creek-Falls-3835
OR-14820,Lower Sru Creek Falls,Coos County,Oregon,United States,42.71452,-124.02376,Coquille River,Sru Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Lower-Sru-Creek-Falls-14820
OR-3837,Lower South Elk Falls,Coos County,Oregon,United States,42.80377,-124.00401,Coquille River,South Fork Elk Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-South-Elk-Falls-3837
OR-3838,Bramble Brush Falls,Coos County,Oregon,United States,42.81295,-124.00254,Coquille River,North Fork Elk Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Bramble-Brush-Falls-3838
OR-3839,Yellow Creek Falls,Coos County,Oregon,United States,42.9505,-124.09802,Coquille River,Yellow Creek,Veiling Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Yellow-Creek-Falls-3839
OR-3840,Mill Creek Falls,Coos County,Oregon,United States,42.87593,-124.06498,Coquille River,Mill Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Mill-Creek-Falls-3840
OR-3841,Middle Elk Creek Falls,Coos County,Oregon,United States,42.80183,-123.98836,Coquille River,Elk Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Elk-Creek-Falls-3841
OR-3842,South Elk Falls,Coos County,Oregon,United States,42.80053,-124.00217,Coquille River,South Fork Elk Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/South-Elk-Falls-3842
OR-3843,Sweet Creek Falls,Lane County,Oregon,United States,43.94588,-123.90287,Siuslaw River,Sweet Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Sweet-Creek-Falls-3843
OR-3844,Lake Creek Falls,Lane County,Oregon,United States,44.15778,-123.57408,Siuslaw River,Lake Creek,Gradual Cascade,https://www.worldwaterfalldatabase.com/waterfall/Lake-Creek-Falls-3844
OR-3845,Punchbowl Canyon Falls,Lane County,Oregon,United States,43.95467,-123.90287,Siuslaw River,Sweet Creek,Gradual Cascade,https://www.worldwaterfalldatabase.com/waterfall/Punchbowl-Canyon-Falls-3845
OR-3846,Elk Wallow Falls,Lane County,Oregon,United States,43.95208,-123.90246,Siuslaw River,Sweet Creek,Vertical Block,https://www.worldwaterfalldatabase.com/waterfall/Elk-Wallow-Falls-3846
OR-3847,Switchback Falls,Hood River County,Oregon,United States,45.31425,-121.66058,Deschutes River,North Fork Iron Creek,,https://www.worldwaterfalldatabase.com/waterfall/Switchback-Falls-3847
OR-3848,Beauty Falls,Wallowa County,Oregon,United States,45.23388,-117.2539,Columbia River,Adam Creek,Vertical Curtain,https://www.worldwaterfalldatabase.com/waterfall/Beauty-Falls-3848
OR-3849,Annice Falls,Lane County,Oregon,United States,43.95398,-123.90348,Siuslaw River,Earl Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Annice-Falls-3849
OR-3850,West Fork Falls,Clackamas County,Oregon,United States,45.31284,-121.71861,Sandy River,West Fork Salmon River,,https://www.worldwaterfalldatabase.com/waterfall/West-Fork-Falls-3850
OR-3851,Storey Burn Falls,Washington County,Oregon,United States,45.63919,-123.38181,Willamette River,,,https://www.worldwaterfalldatabase.com/waterfall/Storey-Burn-Falls-3851
OR-3852,Unnamed Waterfall,Washington County,Oregon,United States,45.65261,-123.38097,Willamette River,,,https://www.worldwaterfalldatabase.com/waterfall/3852
OR-3853,Bowman Creek Falls,Wallowa County,Oregon,United States,45.29312,-117.40469,Columbia River,Bowman Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Bowman-Creek-Falls-3853
OR-3854,Prospect Falls,Union County,Oregon,United States,45.15352,-117.27045,Grande Ronde River,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Prospect-Falls-3854
OR-3855,Sluice Creek Falls,Wallowa County,Oregon,United States,45.45374,-116.64574,Snake River,Sluice Creek,,https://www.worldwaterfalldatabase.com/waterfall/Sluice-Creek-Falls-3855
OR-3856,Carter Creek Falls,Curry County,Oregon,United States,42.22481,-123.8753,,Carter Creek,,https://www.worldwaterfalldatabase.com/waterfall/Carter-Creek-Falls-3856
OR-3857,Big Indian Falls,Harney County,Oregon,United States,42.66163,-118.6002,Great Basin,,,https://www.worldwaterfalldatabase.com/waterfall/Big-Indian-Falls-3857
OR-3858,Little Blitzen Falls,Harney County,Oregon,United States,42.68609,-118.58042,Great Basin,Little Blitzen River,,https://www.worldwaterfalldatabase.com/waterfall/Little-Blitzen-Falls-3858
OR-3859,Little Blitzen Canyon Falls,Harney County,Oregon,United States,42.67818,-118.59788,Great Basin,,,https://www.worldwaterfalldatabase.com/waterfall/Little-Blitzen-Canyon-Falls-3859
OR-3860,Surprise Falls,Douglas County,Oregon,United States,43.30071,-122.35885,Umpqua River,,,https://www.worldwaterfalldatabase.com/waterfall/Surprise-Falls-3860
OR-3861,Columnar Falls,Douglas County,Oregon,United States,43.30232,-122.35791,Umpqua River,,,https://www.worldwaterfalldatabase.com/waterfall/Columnar-Falls-3861
OR-3862,Misty Grotto Falls,Douglas County,Oregon,United States,43.30394,-122.35296,Umpqua River,,,https://www.worldwaterfalldatabase.com/waterfall/Misty-Grotto-Falls-3862
OR-3863,Canyon Creek Falls,Jefferson County,Oregon,United States,44.50119,-121.8143,Deschutes River,Canyon Creek,,https://www.worldwaterfalldatabase.com/waterfall/Canyon-Creek-Falls-3863
OR-3864,Lower Clackamas Falls,Clackamas County,Oregon,United States,45.194931,-122.226196,Clackamas River,South Fork Clackamas Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Clackamas-Falls-3864
OR-3865,Middle Clackamas Falls,Clackamas County,Oregon,United States,45.1804,-122.23487,Clackamas River,South Fork Clackamas River,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Clackamas-Falls-3865
OR-3866,Upper Clackamas Falls,Clackamas County,Oregon,United States,45.17176,-122.23985,Clackamas River,South Fork Clackamas River,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Clackamas-Falls-3866
OR-3868,Homestead Falls,Lane County,Oregon,United States,43.95628,-123.90206,Siuslaw River,Sweet Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Homestead-Falls-3868
OR-3869,Sheep Creek Falls,Linn County,Oregon,United States,44.41415,-122.19526,Santiam River,Sheep Creek,,https://www.worldwaterfalldatabase.com/waterfall/Sheep-Creek-Falls-3869
OR-3870,Five Rivers Falls,Lane County,Oregon,United States,44.23448,-123.77246,Pacific Coast,Five Rivers,,https://www.worldwaterfalldatabase.com/waterfall/Five-Rivers-Falls-3870
OR-3871,Ella Creek Falls,Linn County,Oregon,United States,44.6824,-122.52824,Santiam River,Ella Creek,,https://www.worldwaterfalldatabase.com/waterfall/Ella-Creek-Falls-3871
OR-3872,Thomas Creek Falls,Linn County,Oregon,United States,44.68333,-122.48493,Santiam River,Thomas Creek,,https://www.worldwaterfalldatabase.com/waterfall/Thomas-Creek-Falls-3872
OR-3873,Slate Creek Falls,Linn County,Oregon,United States,44.68364,-122.26029,Santiam River,Slate Creek,,https://www.worldwaterfalldatabase.com/waterfall/Slate-Creek-Falls-3873
OR-3874,Unnamed Waterfall,Lane County,Oregon,United States,43.49691,-122.46355,Willamette River,,,https://www.worldwaterfalldatabase.com/waterfall/3874
OR-3875,Unnamed Waterfall,Lane County,Oregon,United States,43.49857,-122.46771,Willamette River,,,https://www.worldwaterfalldatabase.com/waterfall/3875
OR-3876,Unnamed Waterfall,Lane County,Oregon,United States,43.49862,-122.4598,Willamette River,,,https://www.worldwaterfalldatabase.com/waterfall/3876
OR-3877,Steve Falls,Marion County,Oregon,United States,44.85476,-122.33791,Santiam River,Henline Creek,,https://www.worldwaterfalldatabase.com/waterfall/Steve-Falls-3877
OR-3878,Crash Creek Falls,Linn County,Oregon,United States,44.52805,-122.32848,Santiam River,Crash Creek,,https://www.worldwaterfalldatabase.com/waterfall/Crash-Creek-Falls-3878
OR-3879,Shady Creek Falls,Lane County,Oregon,United States,43.63181,-122.19158,Willamette River,Shady Creek,,https://www.worldwaterfalldatabase.com/waterfall/Shady-Creek-Falls-3879
OR-3880,Cruzette Falls,Lane County,Oregon,United States,43.63501,-122.18925,Willamette River,South Fork Salt Creek,,https://www.worldwaterfalldatabase.com/waterfall/Cruzette-Falls-3880
OR-3881,Punch Bowl Falls,Hood River County,Oregon,United States,45.62163,-121.89466,Columbia River (Snake River to Portland),Eagle Creek,Plunging Punchbowl,https://www.worldwaterfalldatabase.com/waterfall/Punch-Bowl-Falls-3881
OR-3882,Black Bear Falls,Hood River County,Oregon,United States,45.61812,-121.87109,Columbia River (Snake River to Portland),,,https://www.worldwaterfalldatabase.com/waterfall/Black-Bear-Falls-3882
OR-3884,Blumenthal Falls,Tillamook County,Oregon,United States,45.76421,-123.97212,Pacific Ocean,Unnamed,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Blumenthal-Falls-3884
OR-3885,Cabin Creek Falls,Hood River County,Oregon,United States,45.68699,-121.69637,Columbia River,Cabin Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Cabin-Creek-Falls-3885
OR-3886,Starvation Creek Falls,Hood River County,Oregon,United States,45.68699,-121.68836,Columbia River,Starvation Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Starvation-Creek-Falls-3886
OR-3887,Hole-In-The-Wall Falls,Hood River County,Oregon,United States,45.68616,-121.70209,Columbia River (Snake River to Portland),Warren Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Hole-In-The-Wall-Falls-3887
OR-3888,Harrison Falls,Hood River County,Oregon,United States,45.68676,-121.71592,Columbia River,Lindsey Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Harrison-Falls-3888
OR-3889,Ruckel Creek Falls,Hood River County,Oregon,United States,45.6451,-121.91887,Columbia River (Snake River to Portland),Ruckel Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Ruckel-Creek-Falls-3889
OR-3890,Tenas Falls,Hood River County,Oregon,United States,45.5994,-121.87812,Columbia River (Snake River to Portland),Unnamed,Segmented Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Tenas-Falls-3890
OR-3891,Benson Falls,Hood River County,Oregon,United States,45.60857,-121.87892,Columbia River (Snake River to Portland),Unnamed,,https://www.worldwaterfalldatabase.com/waterfall/Benson-Falls-3891
OR-3892,Skoonichuk Falls,Hood River County,Oregon,United States,45.60448,-121.88021,Columbia River (Snake River to Portland),Eagle Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Skoonichuk-Falls-3892
OR-3893,Four Mile Falls,Hood River County,Oregon,United States,45.6024,-121.87733,Columbia River (Snake River to Portland),Four Mile Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Four-Mile-Falls-3893
OR-3894,Loowit Falls,Hood River County,Oregon,United States,45.60897,-121.88444,Columbia River (Snake River to Portland),Loowit Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Loowit-Falls-3894
OR-3895,Sorenson Falls,Hood River County,Oregon,United States,45.62534,-121.8962,Columbia River (Snake River to Portland),Sorenson Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Sorenson-Falls-3895
OR-3896,Metlako Falls,Hood River County,Oregon,United States,45.62552,-121.89688,Columbia River,Eagle Creek,Plunging Punchbowl,https://www.worldwaterfalldatabase.com/waterfall/Metlako-Falls-3896
OR-3897,Sunday Creek Falls,Washington County,Oregon,United States,45.49903,-123.36811,Willamette River,Sunday Creek,,https://www.worldwaterfalldatabase.com/waterfall/Sunday-Creek-Falls-3897
